,day,krs_P0,krs_P1,krs_P2,krs_P3
1587,20.0,-0.0,-0.0,-0.0,-0.0
1588,21.0,-0.0,-0.0,-0.0,-0.0
1589,22.0,-0.0,-0.0,-0.0,-0.0
1590,23.0,-0.0,-0.0,-0.0,-0.0
1591,24.0,-0.0,-0.0,-0.0,-0.0
1592,25.0,-0.0,-0.0,-0.0,-0.0
1593,26.0,-0.0,-0.0,-0.0,-0.0
1594,27.0,-0.0,-0.0,-0.0,-0.0
1595,28.0,-0.0,-0.0,-0.0,-0.0
1596,1.0,-0.0,-0.0,-0.0,-0.0
1597,2.0,-0.0,-0.0,-0.0,-0.0
1598,3.0,-0.0,-0.0,-0.0,-0.0
1599,4.0,-0.0,-0.0,-0.0,-0.0
1600,5.0,-0.0,-0.0,-0.0,-0.0
1601,6.0,-0.0,-0.0,-0.0,-0.0
1602,7.0,-0.0,-0.0,-0.0,-0.0
1603,8.0,-0.0,-0.0,-0.0,-0.0
1604,9.0,-0.0,-0.0,-0.0,-0.0
1605,10.0,-0.0,-0.0,-0.0,-0.0
1606,11.0,-0.0,-0.0,-0.0,-0.0
1607,12.0,-0.0,-0.0,-0.0,-0.0
1608,13.0,-0.0,-0.0,-0.0,-0.0
1609,14.0,-0.0,-0.0,-0.0,-0.0
1610,15.0,-0.0,-0.0,-0.0,-0.0
1611,16.0,-0.0,-0.0,-0.0,-0.0
1612,17.0,-0.0,-0.0,-0.0,-0.0
1613,18.0,-0.0,-0.0,-0.0,-0.0
1614,19.0,-0.0,-0.0,-0.0,-0.0
1615,20.0,-0.0,-0.0,-0.0,-0.0
1616,21.0,-0.0,-0.0,-0.0,-0.0
1617,22.0,-0.0,-0.0,-0.0,-0.0
1618,23.0,-0.0,-0.0,-0.0,-0.0
1619,24.0,-0.0,-0.0,-0.0,-0.0
1620,25.0,-0.0,-0.0,-0.0,-0.0
1621,26.0,-0.0,-0.0,-0.0,-0.0
1622,27.0,-0.0,-0.0,-0.0,-0.0
1623,28.0,-0.0,-0.0,-0.0,-0.0
1624,1.0,-0.0,-0.0,-0.0,-0.0
1625,2.0,-0.0,-0.0,-0.0,-0.0
1626,3.0,-0.0,-0.0,-0.0,-0.0
1627,4.0,-0.0,-0.0,-0.0,-0.0
1628,5.0,-0.0,-0.0,-0.0,-0.0
1629,6.0,-0.0,-0.0,-0.0,-0.0
1630,7.0,-0.0,-0.0,-0.0,-0.0
1631,8.0,-0.0,-0.0,-0.0,-0.0
1632,9.0,-0.0,-0.0,-0.0,-0.0
1633,10.0,-0.0,-0.0,-0.0,-0.0
1634,11.0,-0.0,-0.0,-0.0,-0.0
1635,12.0,-0.0,-0.0,-0.0,-0.0
1636,13.0,-0.0,-0.0,-0.0,-0.0
1637,14.0,-0.0,-0.0,-0.0,-0.0
1638,15.0,-0.0,-0.0,-0.0,-0.0
1639,16.0,-0.0,-0.0,-0.0,-0.0
1640,17.0,-0.0,-0.0,-0.0,-0.0
1641,18.0,-0.0,-0.0,-0.0,-0.0
1642,19.0,-0.0,-0.0,-0.0,-0.0
1643,20.0,-0.0,-0.0,-0.0,-0.0
1644,21.0,-0.0,-0.0,-0.0,-0.0
1645,22.0,-0.0,-0.0,-0.0,-0.0
1646,23.0,-0.0,-0.0,-0.0,-0.0
1647,24.0,-0.0,-0.0,-0.0,-0.0
1648,25.0,-0.0,-0.0,-0.0,-0.0
1649,26.0,-0.0,-0.0,-0.0,-0.0
1650,27.0,-0.0,-0.0,-0.0,-0.0
1651,28.0,-0.0,-0.0,-0.0,-0.0
1652,1.0,-0.0,-0.0,-0.0,-0.0
1653,2.0,-0.0,-0.0,-0.0,-0.0
1654,3.0,-0.0,-0.0,-0.0,-0.0
1655,4.0,-0.0,-0.0,-0.0,-0.0
1656,5.0,-0.0,-0.0,-0.0,-0.0
1657,6.0,-0.0,-0.0,-0.0,-0.0
1658,7.0,-0.0,-0.0,-0.0,-0.0
1659,8.0,-0.0,-0.0,-0.0,-0.0
1660,9.0,-0.0,-0.0,-0.0,-0.0
1661,10.0,-0.0,-0.0,-0.0,-0.0
1662,11.0,-0.0,-0.0,-0.0,-0.0
1663,12.0,-0.0,-0.0,-0.0,-0.0
1664,13.0,-0.0,-0.0,-0.0,-0.0
1665,14.0,-0.0,-0.0,-0.0,-0.0
1666,15.0,-0.0,-0.0,-0.0,-0.0
1667,16.0,-0.0,-0.0,-0.0,-0.0
1668,17.0,-0.0,-0.0,-0.0,-0.0
1669,18.0,-0.0,-0.0,-0.0,-0.0
1670,19.0,-0.0,-0.0,-0.0,-0.0
1671,20.0,-0.0,-0.0,-0.0,-0.0
1672,21.0,-0.0,-0.0,-0.0,-0.0
1673,22.0,-0.0,-0.0,-0.0,-0.0
1674,23.0,-0.0,-0.0,-0.0,-0.0
1675,24.0,-0.0,-0.0,-0.0,-0.0
1676,25.0,-0.0,-0.0,-0.0,-0.0
1677,26.0,-0.0,-0.0,-0.0,-0.0
1678,27.0,-0.0,-0.0,-0.0,-0.0
1679,28.0,-0.0,-0.0,-0.0,-0.0
1680,1.0,-0.0,-0.0,-0.0,-0.0
1681,2.0,-0.0,-0.0,-0.0,-0.0
1682,3.0,-0.0,-0.0,-0.0,-0.0
1683,4.0,-0.0,-0.0,-0.0,-0.0
1684,5.0,-0.0,-0.0,-0.0,-0.0
1685,6.0,-0.0,-0.0,-0.0,-0.0
1686,7.0,-0.0,-0.0,-0.0,-0.0
1687,8.0,-0.0,-0.0,-0.0,-0.0
1688,9.0,-0.0,-0.0,-0.0,-0.0
1689,10.0,-0.0,-0.0,-0.0,-0.0
1690,11.0,-0.0,-0.0,-0.0,-0.0
1691,12.0,-0.0,-0.0,-0.0,-0.0
1692,13.0,-0.0,-0.0,-0.0,-0.0
1693,14.0,-0.0,-0.0,-0.0,-0.0
1694,15.0,-0.0,-0.0,-0.0,-0.0
1695,16.0,-0.0,-0.0,-0.0,-0.0
1696,17.0,-0.0,-0.0,-0.0,-0.0
1697,18.0,-0.0,-0.0,-0.0,-0.0
1698,19.0,-0.0,-0.0,-0.0,-0.0
1699,20.0,-0.0,-0.0,-0.0,-0.0
1700,21.0,-0.0,-0.0,-0.0,-0.0
1701,22.0,-0.0,-0.0,-0.0,-0.0
1702,23.0,-0.0,-0.0,-0.0,-0.0
1703,24.0,-0.0,-0.0,-0.0,-0.0
1704,25.0,-0.0,-0.0,-0.0,-0.0
1705,26.0,-0.0,-0.0,-0.0,-0.0
1706,27.0,-0.0,-0.0,-0.0,-0.0
1707,28.0,-0.0,-0.0,-0.0,-0.0
1708,1.0,-0.0,-0.0,-0.0,-0.0
1709,2.0,-0.0,-0.0,-0.0,-0.0
1710,3.0,-0.0,-0.0,-0.0,-0.0
1711,4.0,-0.0,-0.0,-0.0,-0.0
1712,5.0,-0.0,-0.0,-0.0,-0.0
1713,6.0,-0.0,-0.0,-0.0,-0.0
1714,7.0,-0.0,-0.0,-0.0,-0.0
1715,8.0,-0.0,-0.0,-0.0,-0.0
1716,9.0,-0.0,-0.0,-0.0,-0.0
1717,10.0,-0.0,-0.0,-0.0,-0.0
1718,11.0,-0.0,-0.0,-0.0,-0.0
1719,12.0,-0.0,-0.0,-0.0,-0.0
1720,13.0,-0.0,-0.0,-0.0,-0.0
1721,14.0,-0.0,-0.0,-0.0,-0.0
1722,15.0,-0.0,-0.0,-0.0,-0.0
1723,16.0,-0.0,-0.0,-0.0,-0.0
1724,17.0,-0.0,-0.0,-0.0,-0.0
1725,18.0,-0.0,-0.0,-0.0,-0.0
1726,19.0,-0.0,-0.0,-0.0,-0.0
1727,20.0,-0.0,-0.0,-0.0,-0.0
1728,21.0,-0.0,-0.0,-0.0,-0.0
1729,22.0,-0.0,-0.0,-0.0,-0.0
1730,23.0,-0.0,-0.0,-0.0,-0.0
1731,24.0,-0.0,-0.0,-0.0,-0.0
1732,25.0,-0.0,-0.0,-0.0,-0.0
1733,26.0,-0.0,-0.0,-0.0,-0.0
1734,27.0,-0.0,-0.0,-0.0,-0.0
1735,28.0,-0.0,-0.0,-0.0,-0.0
1736,1.0,-0.0,-0.0,-0.0,-0.0
1737,2.0,-0.0,-0.0,-0.0,-0.0
1738,3.0,-0.0,-0.0,-0.0,-0.0
1739,4.0,-0.0,-0.0,-0.0,-0.0
1740,5.0,-0.0,-0.0,-0.0,-0.0
1741,6.0,-0.0,-0.0,-0.0,-0.0
1742,7.0,-0.0,-0.0,-0.0,-0.0
1743,8.0,-0.0,-0.0,-0.0,-0.0
1744,9.0,-0.0,-0.0,-0.0,-0.0
1745,10.0,-0.0,-0.0,-0.0,-0.0
1746,11.0,-0.0,-0.0,-0.0,-0.0
1747,12.0,-0.0,-0.0,-0.0,-0.0
1748,13.0,-0.0,-0.0,-0.0,-0.0
1749,14.0,-0.0,-0.0,-0.0,-0.0
1750,15.0,-0.0,-0.0,-0.0,-0.0
1751,16.0,-0.0,-0.0,-0.0,-0.0
1752,17.0,-0.0,-0.0,-0.0,-0.0
1753,18.0,-0.0,-0.0,-0.0,-0.0
1754,19.0,-0.0,-0.0,-0.0,-0.0
1755,20.0,-0.0,-0.0,-0.0,-0.0
1756,21.0,-0.0,-0.0,-0.0,-0.0
1757,22.0,-0.0,-0.0,-0.0,-0.0
1758,23.0,-0.0,-0.0,-0.0,-0.0
1759,24.0,-0.0,-0.0,-0.0,-0.0
1760,25.0,-0.0,-0.0,-0.0,-0.0
1761,26.0,-0.0,-0.0,-0.0,-0.0
1762,27.0,-0.0,-0.0,-0.0,-0.0
1763,28.0,-0.0,-0.0,-0.0,-0.0
1764,1.0,-0.0,-0.0,-0.0,-0.0
1765,2.0,-0.0,-0.0,-0.0,-0.0
1766,3.0,-0.0,-0.0,-0.0,-0.0
1767,4.0,-0.0,-0.0,-0.0,-0.0
1768,5.0,-0.0,-0.0,-0.0,-0.0
1769,6.0,-0.0,-0.0,-0.0,-0.0
1770,7.0,-0.0,-0.0,-0.0,-0.0
1771,8.0,-0.0,-0.0,-0.0,-0.0
1772,9.0,-0.0,-0.0,-0.0,-0.0
1773,10.0,-0.0,-0.0,-0.0,-0.0
1774,11.0,-0.0,-0.0,-0.0,-0.0
1775,12.0,-0.0,-0.0,-0.0,-0.0
1776,13.0,-0.0,-0.0,-0.0,-0.0
1777,14.0,-0.0,-0.0,-0.0,-0.0
1778,15.0,-0.0,-0.0,-0.0,-0.0
1779,16.0,-0.0,-0.0,-0.0,-0.0
1780,17.0,-0.0,-0.0,-0.0,-0.0
1781,18.0,-0.0,-0.0,-0.0,-0.0
1782,19.0,-0.0,-0.0,-0.0,-0.0
1783,20.0,-0.0,-0.0,-0.0,-0.0
1784,21.0,-0.0,-0.0,-0.0,-0.0
1785,22.0,-0.0,-0.0,-0.0,-0.0
1786,23.0,-0.0,-0.0,-0.0,-0.0
1787,24.0,-0.0,-0.0,-0.0,-0.0
1788,25.0,-0.0,-0.0,-0.0,-0.0
1789,26.0,-0.0,-0.0,-0.0,-0.0
1790,27.0,-0.0,-0.0,-0.0,-0.0
1791,28.0,-0.0,-0.0,-0.0,-0.0
1792,1.0,-0.0,-0.0,-0.0,-0.0
1793,2.0,-0.0,-0.0,-0.0,-0.0
1794,3.0,-0.0,-0.0,-0.0,-0.0
1795,4.0,-0.0,-0.0,-0.0,-0.0
1796,5.0,-0.0,-0.0,-0.0,-0.0
1797,6.0,-0.0,-0.0,-0.0,-0.0
1798,7.0,-0.0,-0.0,-0.0,-0.0
1799,8.0,-0.0,-0.0,-0.0,-0.0
1800,9.0,-0.0,-0.0,-0.0,-0.0
1801,10.0,-0.0,-0.0,-0.0,-0.0
1802,11.0,-0.0,-0.0,-0.0,-0.0
1803,12.0,-0.0,-0.0,-0.0,-0.0
1804,13.0,-0.0,-0.0,-0.0,-0.0
1805,14.0,-0.0,-0.0,-0.0,-0.0
1806,15.0,-0.0,-0.0,-0.0,-0.0
1807,16.0,-0.0,-0.0,-0.0,-0.0
1808,17.0,-0.0,-0.0,-0.0,-0.0
1809,18.0,-0.0,-0.0,-0.0,-0.0
1810,19.0,-0.0,-0.0,-0.0,-0.0
1811,20.0,-0.0,-0.0,-0.0,-0.0
1812,21.0,-0.0,-0.0,-0.0,-0.0
1813,22.0,-0.0,-0.0,-0.0,-0.0
1814,23.0,-0.0,-0.0,-0.0,-0.0
1815,24.0,-0.0,-0.0,-0.0,-0.0
1816,25.0,-0.0,-0.0,-0.0,-0.0
1817,26.0,-0.0,-0.0,-0.0,-0.0
1818,27.0,-0.0,-0.0,-0.0,-0.0
1819,28.0,-0.0,-0.0,-0.0,-0.0
1820,1.0,-0.0,-0.0,-0.0,-0.0
1821,2.0,-0.0,-0.0,-0.0,-0.0
1822,3.0,-0.0,-0.0,-0.0,-0.0
1823,4.0,-0.0,-0.0,-0.0,-0.0
1824,5.0,-0.0,-0.0,-0.0,-0.0
1825,6.0,-0.0,-0.0,-0.0,-0.0
1826,7.0,-0.0,-0.0,-0.0,-0.0
1827,8.0,-0.0,-0.0,-0.0,-0.0
1828,9.0,-0.0,-0.0,-0.0,-0.0
1829,10.0,-0.0,-0.0,-0.0,-0.0
1830,11.0,-0.0,-0.0,-0.0,-0.0
1831,12.0,-0.0,-0.0,-0.0,-0.0
1832,13.0,-0.0,-0.0,-0.0,-0.0
1833,14.0,-0.0,-0.0,-0.0,-0.0
1834,15.0,-0.0,-0.0,-0.0,-0.0
1835,16.0,-0.0,-0.0,-0.0,-0.0
1836,17.0,-0.0,-0.0,-0.0,-0.0
1837,18.0,-0.0,-0.0,-0.0,-0.0
1838,19.0,-0.0,-0.0,-0.0,-0.0
1839,20.0,-0.0,-0.0,-0.0,-0.0
1840,21.0,-0.0,-0.0,-0.0,-0.0
1841,22.0,-0.0,-0.0,-0.0,-0.0
1842,23.0,-0.0,-0.0,-0.0,-0.0
1843,24.0,-0.0,-0.0,-0.0,-0.0
1844,25.0,-0.0,-0.0,-0.0,-0.0
1845,26.0,-0.0,-0.0,-0.0,-0.0
1846,27.0,-0.0,-0.0,-0.0,-0.0
1847,28.0,-0.0,-0.0,-0.0,-0.0
1848,1.0,-0.0,-0.0,-0.0,-0.0
1849,2.0,-0.0,-0.0,-0.0,-0.0
1850,3.0,-0.0,-0.0,-0.0,-0.0
1851,4.0,-0.0,-0.0,-0.0,-0.0
1852,5.0,-0.0,-0.0,-0.0,-0.0
1853,6.0,-0.0,-0.0,-0.0,-0.0
1854,7.0,-0.0,-0.0,-0.0,-0.0
1855,8.0,-0.0,-0.0,-0.0,-0.0
1856,9.0,-0.0,-0.0,-0.0,-0.0
1857,10.0,-0.0,-0.0,-0.0,-0.0
1858,11.0,-0.0,-0.0,-0.0,-0.0
1859,12.0,-0.0,-0.0,-0.0,-0.0
1860,13.0,-0.0,-0.0,-0.0,-0.0
1861,14.0,-0.0,-0.0,-0.0,-0.0
1862,15.0,-0.0,-0.0,-0.0,-0.0
1863,16.0,-0.0,-0.0,-0.0,-0.0
1864,17.0,-0.0,-0.0,-0.0,-0.0
1865,18.0,-0.0,-0.0,-0.0,-0.0
1866,19.0,-0.0,-0.0,-0.0,-0.0
1867,20.0,-0.0,-0.0,-0.0,-0.0
1868,21.0,-0.0,-0.0,-0.0,-0.0
1869,22.0,-0.0,-0.0,-0.0,-0.0
1870,23.0,-0.0,-0.0,-0.0,-0.0
1871,24.0,-0.0,-0.0,-0.0,-0.0
1872,25.0,-0.0,-0.0,-0.0,-0.0
1873,26.0,-0.0,-0.0,-0.0,-0.0
1874,27.0,-0.0,-0.0,-0.0,-0.0
1875,28.0,-0.0,-0.0,-0.0,-0.0
1876,1.0,-0.0,-0.0,-0.0,-0.0
1877,2.0,-0.0,-0.0,-0.0,-0.0
1878,3.0,-0.0,-0.0,-0.0,-0.0
1879,4.0,-0.0,-0.0,-0.0,-0.0
1880,5.0,-0.0,-0.0,-0.0,-0.0
1881,6.0,-0.0,-0.0,-0.0,-0.0
1882,7.0,-0.0,-0.0,-0.0,-0.0
1883,8.0,-0.0,-0.0,-0.0,-0.0
1884,9.0,-0.0,-0.0,-0.0,-0.0
1885,10.0,-0.0,-0.0,-0.0,-0.0
1886,11.0,-0.0,-0.0,-0.0,-0.0
1887,12.0,-0.0,-0.0,-0.0,-0.0
1888,13.0,-0.0,-0.0,-0.0,-0.0
1889,14.0,-0.0,-0.0,-0.0,-0.0
1890,15.0,-0.0,-0.0,-0.0,-0.0
1891,16.0,-0.0,-0.0,-0.0,-0.0
1892,17.0,-0.0,-0.0,-0.0,-0.0
1893,18.0,-0.0,-0.0,-0.0,-0.0
1894,19.0,-0.0,-0.0,-0.0,-0.0
1895,20.0,-0.0,-0.0,-0.0,-0.0
1896,21.0,-0.0,-0.0,-0.0,-0.0
1897,22.0,-0.0,-0.0,-0.0,-0.0
1898,23.0,-0.0,-0.0,-0.0,-0.0
1899,24.0,-0.0,-0.0,-0.0,-0.0
1900,25.0,-0.0,-0.0,-0.0,-0.0
1901,26.0,-0.0,-0.0,-0.0,-0.0
1902,27.0,-0.0,-0.0,-0.0,-0.0
1903,28.0,-0.0,-0.0,-0.0,-0.0
1904,1.0,-0.0,-0.0,-0.0,-0.0
1905,2.0,-0.0,-0.0,-0.0,-0.0
1906,3.0,-0.0,-0.0,-0.0,-0.0
1907,4.0,-0.0,-0.0,-0.0,-0.0
1908,5.0,-0.0,-0.0,-0.0,-0.0
1909,6.0,-0.0,-0.0,-0.0,-0.0
1910,7.0,-0.0,-0.0,-0.0,-0.0
1911,8.0,-0.0,-0.0,-0.0,-0.0
1912,9.0,-0.0,-0.0,-0.0,-0.0
1913,10.0,-0.0,-0.0,-0.0,-0.0
1914,11.0,-0.0,-0.0,-0.0,-0.0
1915,12.0,-0.0,-0.0,-0.0,-0.0
1916,13.0,-0.0,-0.0,-0.0,-0.0
1917,14.0,-0.0,-0.0,-0.0,-0.0
1918,15.0,-0.0,-0.0,-0.0,-0.0
1919,16.0,-0.0,-0.0,-0.0,-0.0
1920,17.0,-0.0,-0.0,-0.0,-0.0
1921,18.0,-0.0,-0.0,-0.0,-0.0
1922,19.0,-0.0,-0.0,-0.0,-0.0
1923,20.0,-0.0,-0.0,-0.0,-0.0
1924,21.0,-0.0,-0.0,-0.0,-0.0
1925,22.0,-0.0,-0.0,-0.0,-0.0
1926,23.0,-0.0,-0.0,-0.0,-0.0
1927,24.0,-0.0,-0.0,-0.0,-0.0
1928,25.0,-0.0,-0.0,-0.0,-0.0
1929,26.0,-0.0,-0.0,-0.0,-0.0
1930,27.0,-0.0,-0.0,-0.0,-0.0
1931,28.0,-0.0,-0.0,-0.0,-0.0
1932,1.0,-0.0,-0.0,-0.0,-0.0
1933,2.0,-0.0,-0.0,-0.0,-0.0
1934,3.0,-0.0,-0.0,-0.0,-0.0
1935,4.0,-0.0,-0.0,-0.0,-0.0
1936,5.0,-0.0,-0.0,-0.0,-0.0
1937,6.0,-0.0,-0.0,-0.0,-0.0
1938,7.0,-0.0,-0.0,-0.0,-0.0
1939,8.0,-0.0,-0.0,-0.0,-0.0
1940,9.0,-0.0,-0.0,-0.0,-0.0
1941,10.0,-0.0,-0.0,-0.0,-0.0
1942,11.0,-0.0,-0.0,-0.0,-0.0
1943,12.0,-0.0,-0.0,-0.0,-0.0
1944,13.0,-0.0,-0.0,-0.0,-0.0
1945,14.0,-0.0,-0.0,-0.0,-0.0
1946,15.0,-0.0,-0.0,-0.0,-0.0
1947,16.0,-0.0,-0.0,-0.0,-0.0
1948,17.0,-0.0,-0.0,-0.0,-0.0
1949,18.0,-0.0,-0.0,-0.0,-0.0
1950,19.0,-0.0,-0.0,-0.0,-0.0
1951,20.0,-0.0,-0.0,-0.0,-0.0
1952,21.0,-0.0,-0.0,-0.0,-0.0
1953,22.0,-0.0,-0.0,-0.0,-0.0
1954,23.0,-0.0,-0.0,-0.0,-0.0
1955,24.0,-0.0,-0.0,-0.0,-0.0
1956,25.0,-0.0,-0.0,-0.0,-0.0
1957,26.0,-0.0,-0.0,-0.0,-0.0
1958,27.0,-0.0,-0.0,-0.0,-0.0
1959,28.0,-0.0,-0.0,-0.0,-0.0
1960,1.0,-0.0,-0.0,-0.0,-0.0
1961,2.0,-0.0,-0.0,-0.0,-0.0
1962,3.0,-0.0,-0.0,-0.0,-0.0
1963,4.0,-0.0,-0.0,-0.0,-0.0
1964,5.0,-0.0,-0.0,-0.0,-0.0
1965,6.0,-0.0,-0.0,-0.0,-0.0
1966,7.0,-0.0,-0.0,-0.0,-0.0
1967,8.0,-0.0,-0.0,-0.0,-0.0
1968,9.0,-0.0,-0.0,-0.0,-0.0
1969,10.0,-0.0,-0.0,-0.0,-0.0
1970,11.0,-0.0,-0.0,-0.0,-0.0
1971,12.0,-0.0,-0.0,-0.0,-0.0
1972,13.0,-0.0,-0.0,-0.0,-0.0
1973,14.0,-0.0,-0.0,-0.0,-0.0
1974,15.0,-0.0,-0.0,-0.0,-0.0
1975,16.0,-0.0,-0.0,-0.0,-0.0
1976,17.0,-0.0,-0.0,-0.0,-0.0
1977,18.0,-0.0,-0.0,-0.0,-0.0
1978,19.0,-0.0,-0.0,-0.0,-0.0
1979,20.0,-0.0,-0.0,-0.0,-0.0
1980,21.0,-0.0,-0.0,-0.0,-0.0
1981,22.0,-0.0,-0.0,-0.0,-0.0
1982,23.0,-0.0,-0.0,-0.0,-0.0
1983,24.0,-0.0,-0.0,-0.0,-0.0
1984,25.0,-0.0,-0.0,-0.0,-0.0
1985,26.0,-0.0,-0.0,-0.0,-0.0
1986,27.0,-0.0,-0.0,-0.0,-0.0
1987,28.0,-0.0,-0.0,-0.0,-0.0
1988,1.0,-0.0,-0.0,-0.0,-0.0
1989,2.0,-0.0,-0.0,-0.0,-0.0
1990,3.0,-0.0,-0.0,-0.0,-0.0
1991,4.0,-0.0,-0.0,-0.0,-0.0
1992,5.0,-0.0,-0.0,-0.0,-0.0
1993,6.0,-0.0,-0.0,-0.0,-0.0
1994,7.0,-0.0,-0.0,-0.0,-0.0
1995,8.0,-0.0,-0.0,-0.0,-0.0
1996,9.0,-0.0,-0.0,-0.0,-0.0
1997,10.0,-0.0,-0.0,-0.0,-0.0
1998,11.0,-0.0,-0.0,-0.0,-0.0
1999,12.0,-0.0,-0.0,-0.0,-0.0
2000,13.0,-0.0,-0.0,-0.0,-0.0
2001,14.0,-0.0,-0.0,-0.0,-0.0
2002,15.0,-0.0,-0.0,-0.0,-0.0
2003,16.0,-0.0,-0.0,-0.0,-0.0
2004,17.0,-0.0,-0.0,-0.0,-0.0
2005,18.0,-0.0,-0.0,-0.0,-0.0
2006,19.0,-0.0,-0.0,-0.0,-0.0
2007,20.0,-0.0,-0.0,-0.0,-0.0
2008,21.0,-0.0,-0.0,-0.0,-0.0
2009,22.0,-0.0,-0.0,-0.0,-0.0
2010,23.0,-0.0,-0.0,-0.0,-0.0
2011,24.0,-0.0,-0.0,-0.0,-0.0
2012,25.0,-0.0,-0.0,-0.0,-0.0
2013,26.0,-0.0,-0.0,-0.0,-0.0
2014,27.0,-0.0,-0.0,-0.0,-0.0
2015,28.0,-0.0,-0.0,-0.0,-0.0
2016,1.0,-0.0,-0.0,-0.0,-0.0
2017,2.0,-0.0,-0.0,-0.0,-0.0
2018,3.0,-0.0,-0.0,-0.0,-0.0
2019,4.0,-0.0,-0.0,-0.0,-0.0
2020,5.0,-0.0,-0.0,-0.0,-0.0
2021,6.0,-0.0,-0.0,-0.0,-0.0
2022,7.0,-0.0,-0.0,-0.0,-0.0
2023,8.0,-0.0,-0.0,-0.0,-0.0
2024,9.0,-0.0,-0.0,-0.0,-0.0
2025,10.0,-0.0,-0.0,-0.0,-0.0
2026,11.0,-0.0,-0.0,-0.0,-0.0
2027,12.0,-0.0,-0.0,-0.0,-0.0
2028,13.0,-0.0,-0.0,-0.0,-0.0
2029,14.0,-0.0,-0.0,-0.0,-0.0
2030,15.0,-0.0,-0.0,-0.0,-0.0
2031,16.0,-0.0,-0.0,-0.0,-0.0
2032,17.0,-0.0,-0.0,-0.0,-0.0
2033,18.0,-0.0,-0.0,-0.0,-0.0
2034,19.0,-0.0,-0.0,-0.0,-0.0
2035,20.0,-0.0,-0.0,-0.0,-0.0
2036,21.0,-0.0,-0.0,-0.0,-0.0
2037,22.0,-0.0,-0.0,-0.0,-0.0
2038,23.0,-0.0,-0.0,-0.0,-0.0
2039,24.0,-0.0,-0.0,-0.0,-0.0
2040,25.0,-0.0,-0.0,-0.0,-0.0
2041,26.0,-0.0,-0.0,-0.0,-0.0
2042,27.0,-0.0,-0.0,-0.0,-0.0
2043,28.0,-0.0,-0.0,-0.0,-0.0
2044,1.0,-0.0,-0.0,-0.0,-0.0
2045,2.0,-0.0,-0.0,-0.0,-0.0
2046,3.0,-0.0,-0.0,-0.0,-0.0
2047,4.0,-0.0,-0.0,-0.0,-0.0
2048,5.0,-0.0,-0.0,-0.0,-0.0
2049,6.0,-0.0,-0.0,-0.0,-0.0
2050,7.0,-0.0,-0.0,-0.0,-0.0
2051,8.0,-0.0,-0.0,-0.0,-0.0
2052,9.0,-0.0,-0.0,-0.0,-0.0
2053,10.0,-0.0,-0.0,-0.0,-0.0
2054,11.0,-0.0,-0.0,-0.0,-0.0
2055,12.0,-0.0,-0.0,-0.0,-0.0
2056,13.0,-0.0,-0.0,-0.0,-0.0
2057,14.0,-0.0,-0.0,-0.0,-0.0
2058,15.0,-0.0,-0.0,-0.0,-0.0
2059,16.0,-0.0,-0.0,-0.0,-0.0
2060,17.0,-0.0,-0.0,-0.0,-0.0
2061,18.0,-0.0,-0.0,-0.0,-0.0
2062,19.0,-0.0,-0.0,-0.0,-0.0
2063,20.0,-0.0,-0.0,-0.0,-0.0
2064,21.0,-0.0,-0.0,-0.0,-0.0
2065,22.0,-0.0,-0.0,-0.0,-0.0
2066,23.0,-0.0,-0.0,-0.0,-0.0
2067,24.0,-0.0,-0.0,-0.0,-0.0
2068,25.0,-0.0,-0.0,-0.0,-0.0
2069,26.0,-0.0,-0.0,-0.0,-0.0
2070,27.0,-0.0,-0.0,-0.0,-0.0
2071,28.0,-0.0,-0.0,-0.0,-0.0
2072,1.0,-0.0,-0.0,-0.0,-0.0
2073,2.0,-0.0,-0.0,-0.0,-0.0
2074,3.0,-0.0,-0.0,-0.0,-0.0
2075,4.0,-0.0,-0.0,-0.0,-0.0
2076,5.0,-0.0,-0.0,-0.0,-0.0
2077,6.0,-0.0,-0.0,-0.0,-0.0
2078,7.0,-0.0,-0.0,-0.0,-0.0
2079,8.0,-0.0,-0.0,-0.0,-0.0
2080,9.0,-0.0,-0.0,-0.0,-0.0
2081,10.0,-0.0,-0.0,-0.0,-0.0
2082,11.0,-0.0,-0.0,-0.0,-0.0
2083,12.0,-0.0,-0.0,-0.0,-0.0
2084,13.0,-0.0,-0.0,-0.0,-0.0
2085,14.0,-0.0,-0.0,-0.0,-0.0
2086,15.0,-0.0,-0.0,-0.0,-0.0
2087,16.0,-0.0,-0.0,-0.0,-0.0
2088,17.0,-0.0,-0.0,-0.0,-0.0
2089,18.0,-0.0,-0.0,-0.0,-0.0
2090,19.0,-0.0,-0.0,-0.0,-0.0
2091,20.0,-0.0,-0.0,-0.0,-0.0
2092,21.0,-0.0,-0.0,-0.0,-0.0
2093,22.0,-0.0,-0.0,-0.0,-0.0
2094,23.0,-0.0,-0.0,-0.0,-0.0
2095,24.0,-0.0,-0.0,-0.0,-0.0
2096,25.0,-0.0,-0.0,-0.0,-0.0
2097,26.0,-0.0,-0.0,-0.0,-0.0
2098,27.0,-0.0,-0.0,-0.0,-0.0
2099,28.0,-0.0,-0.0,-0.0,-0.0
2100,1.0,-0.0,-0.0,-0.0,-0.0
2101,2.0,-0.0,-0.0,-0.0,-0.0
2102,3.0,-0.0,-0.0,-0.0,-0.0
2103,4.0,-0.0,-0.0,-0.0,-0.0
