beta_C,beta_O,"C_thres,C","C_thres,O",DS_W,"k_C,S","k_d,C","k_d,O",K_L,"k_O,S","k_r,C","k_r,O","m_max,C","m_max,O",p_L,JS_s,JL_l,r_a,r_b,ro_B,"u_max,C","u_max,O","v_max,L",Y,Y_C,Y_O,"q_wr,a",theta,CSS_max,k_sorp,CL_init,CS_init
0.074481665,0.019047915,0.223952115,0.009859855,0.030748031,22.84082347,0.356408272,0.566568896,0.002940528,335.5609054,93.751665,0.799286665,0.002167835,0.001119936,0.110819405,0.001124916,0.002989856,0.001635245,1.7137168,1.594262416,0.21961737,0.014609547,0.02811035,0.028658625,0.317099278,0.666966215,7.84E-05,0.317052664,0.211770979,0.008075289,7.288988944,0.002652327
0.021220668,0.128438605,0.21066905,0.056571638,0.987420319,74.05223946,0.824870219,0.198303079,0.000175824,248.8182151,45.66838704,1.70115075,0.002650553,0.000130056,0.112500375,0.08373221,0.057016184,0.011119163,1.982737348,1.117074546,0.69637743,0.021839244,0.00134643,0.068651992,0.076420448,0.143871135,1.97E-05,0.298404484,0.675472314,0.008067656,9.800962181,0.005596357
0.000456285,0.011997391,0.010048456,0.009179829,0.587313979,146.365515,3.01798118,1.366813801,0.002076564,519.029035,45.41171024,12.56347379,0.005072657,0.000159914,0.085920644,0.00251742,0.029396227,0.050193321,7.414316205,1.117188085,0.212882382,0.079048585,0.006319771,0.691003041,0.013986355,0.62166207,0.01376974,0.301486206,1.357355829,0.008049592,8.030651249,0.004384097
0.003732439,0.019935762,0.150636218,0.091595482,0.046447967,6.702145602,0.318788748,0.57777506,0.399670309,7.287226082,3.727142522,7.216215125,0.002255343,0.000110922,0.109975515,0.01000354,0.006967313,0.023052029,2.458333104,1.356120946,0.164757487,0.010309943,0.007872407,0.024446853,0.011676938,0.376198179,0.015640801,0.298588468,0.242077556,0.008043663,9.663227734,0.041292668
0.000126314,0.04685952,0.022234889,0.011643735,1.210497586,19.15651564,0.49139667,0.158142497,0.001634563,21.25144211,59.96841556,7.558091276,0.00459555,0.00075451,0.468843431,0.012847585,0.004127852,0.017855948,3.693121209,1.243597738,0.15108372,0.012270738,0.003386454,0.552948547,0.023793494,0.639181606,0.174830444,0.281963024,0.558100295,0.00801687,11.19752033,0.003915785
0.001963033,0.923113791,0.25081701,0.16184919,0.743722418,8.026603801,0.430685601,0.096792932,0.451486396,10.9776101,18.2160766,7.376006096,0.001377842,0.000167901,0.017064371,0.006710806,0.002365346,0.001477906,7.392579539,1.20324959,0.208409331,0.023041618,0.92342767,0.012859611,0.05047466,0.962028948,0.000451882,0.280887763,0.93438028,0.00795678,7.273216247,0.040460423
0.001075492,0.093878432,0.125272939,0.073464539,0.060741837,139.7056682,1.010732768,0.68314833,1.902945693,200.3656536,27.63919723,23.25503173,0.007783333,0.000139401,0.070349253,0.001120825,0.020739234,0.015567917,1.001027125,1.136469358,0.374051947,0.146802967,0.00461593,0.098409407,0.020130049,0.385074563,0.004091475,0.314063461,1.543175497,0.007935633,13.12482295,0.015287306
0.124437662,0.094534172,0.131539192,0.053034843,0.680998121,6.979085765,0.230451172,0.947112567,1.559258016,15.54039195,20.93983598,18.89226105,0.001011709,0.000504264,0.032170921,0.013948657,0.005762813,0.001387614,1.093720238,1.197987033,0.123810572,0.017652295,0.003120115,0.347419162,0.071529108,0.159217551,7.528886471,0.281229871,0.173698317,0.007932642,9.666944629,0.041723842
0.000544726,0.137664506,0.192124739,0.093660676,1.651452944,37.03566099,1.262547263,5.015538428,0.032900047,42.25703559,44.40886411,80.69874497,0.001648695,0.000168225,0.115529784,0.00333153,0.006898787,0.003054163,4.453556229,1.271800583,0.158611276,0.037436104,0.004198369,0.118660922,0.073934123,0.207924454,0.056683397,0.304816367,0.117043702,0.007930495,8.527424131,0.012510793
0.000226646,0.460592049,0.01398139,0.012588283,0.015779148,127.8506097,1.659277185,0.866485421,0.004985124,408.1570724,11.39648976,24.39023171,0.000181965,0.000131555,0.798154228,0.015099403,0.017169052,0.001315901,2.371755194,1.311082214,1.113327028,0.010432375,0.258412326,0.060386957,0.022986266,0.06510096,0.00687776,0.297209628,0.933287446,0.007928633,13.12452732,0.005381916
0.003238226,0.039718823,0.24227258,0.085339752,0.123463563,51.69283798,4.049493108,3.635134481,0.005958384,188.278968,90.50133455,10.87530388,0.005937949,0.000226471,0.054774405,0.003609049,0.003844858,0.003450103,5.869678301,1.225410792,0.387218751,0.065895171,0.971503533,0.013137222,0.040572002,0.659728519,0.025881102,0.31650852,1.276518826,0.007927732,7.348628628,0.036063389
0.000318064,0.077661691,0.098282706,0.083342774,0.406375952,64.33237749,1.443057481,0.210115281,0.000494193,123.3751023,35.35180181,1.397471777,0.002828073,0.000604222,0.525727182,0.018793391,0.007050481,0.071350323,4.065847998,1.566231589,0.303463051,0.010880538,0.186893307,0.310026956,0.06653395,0.117155839,0.000362059,0.301041778,1.152608304,0.007921131,8.909932212,0.005833993
0.00304872,0.51451846,0.018281662,0.017124006,0.020247051,104.3255593,11.646678,0.655296189,0.001048247,131.2037902,23.43566906,11.18495001,0.005543853,0.000230473,0.085828831,0.00584858,0.035309167,0.002337253,1.477103033,1.185444326,3.725374025,0.01578242,0.130696524,0.03607688,0.074018838,0.074615955,0.001371289,0.291034159,0.715811961,0.007884989,12.97014866,0.007929597
0.008371556,0.0117235,0.164728361,0.099638142,1.541632028,4.717034305,0.320643448,0.440110222,0.079583318,38.70571811,16.41379334,2.596622409,0.021314733,0.018395066,0.110631479,0.002129094,0.006824024,0.008416145,4.433299741,1.310279093,0.25181716,0.027767983,0.004237598,0.105477875,0.38240173,0.719824118,2.09E-05,0.298978747,0.668964328,0.007869474,14.01824449,0.070347956
0.00538491,0.286305473,0.165981612,0.042736096,0.355997551,5.242645636,0.459148974,0.291362504,4.538947768,7.529699712,66.89338591,0.528372186,0.000236746,0.000208658,0.242862828,0.006530047,0.059414256,0.002094879,5.260422594,1.52056479,0.362458689,0.029723551,0.156067402,0.165797186,0.122501692,0.197346592,0.000676468,0.319955441,0.520455484,0.007863528,7.17154738,0.011316851
0.000162828,0.022811921,0.12240387,0.094785784,1.632314007,21.95191966,2.803960368,5.254090235,0.008688812,66.79976052,17.09733567,13.49416154,0.005762034,0.000453076,0.47255625,0.005612541,0.00858534,0.004543943,1.888606835,1.524686125,0.40933272,0.015069481,0.116067246,0.107161048,0.34950248,0.451219359,0.010310391,0.295584561,0.305491142,0.007856324,13.09998998,0.021187856
0.504818834,0.746259548,0.276815247,0.214478081,0.948713417,73.06150571,0.516357785,0.698115737,0.007048483,343.4150387,20.11437659,1.02839079,0.011399329,0.00020855,0.081745975,0.027795244,0.053812414,0.076003364,4.90925683,1.051265838,0.121244436,0.019073379,0.06028935,0.810003031,0.048430263,0.085181209,0.004739433,0.309222868,0.665277463,0.007847207,10.19252016,0.007422425
0.0001392,0.050549968,0.019277176,0.015562225,0.043457031,136.2106127,0.743492746,0.204961234,0.004864517,156.2362952,53.12635343,0.358330359,0.028622042,0.002934215,0.083088249,0.001007194,0.03871033,0.011711903,1.6392684,1.492849023,0.21420474,0.017811598,0.015657885,0.264145924,0.080317842,0.701207754,0.001080736,0.317706808,1.349200312,0.007841386,7.049529698,0.001772628
0.000246684,0.719470981,0.105609083,0.059178085,1.33387726,25.65821557,1.655718491,16.11782849,0.002225154,300.710955,37.22672848,18.65427712,0.0016573,0.000573662,0.01816605,0.102859106,0.297208421,0.00399597,3.533812543,1.197346197,0.298251804,0.0179414,0.017465347,0.664803978,0.085031311,0.19059155,2.30E-05,0.294854185,0.108034007,0.007840693,11.65271011,0.021360346
0.000143011,0.900342968,0.140400019,0.04805502,0.087015621,7.210756784,0.786298997,1.627814586,0.00674605,28.70465102,79.71104473,10.8242323,0.002492746,0.000538636,0.809374951,0.014115022,0.04496885,0.009219977,2.39268764,1.079113766,0.193790129,0.013577983,0.001065994,0.966798398,0.112208209,0.75257483,0.000382619,0.319444933,0.17868397,0.007824104,10.49535094,0.011179993
0.002519374,0.020326658,0.098592683,0.088450857,0.613708859,4.296067113,1.938627182,4.344098063,0.002007648,101.4918385,77.11563056,34.25223197,0.001955835,0.000603169,0.010381838,0.009395285,0.016557954,0.010609463,1.375318008,1.003677021,0.482786243,0.043701121,0.117431678,0.030740296,0.053090565,0.073870241,0.010246813,0.292091263,0.292093051,0.007822555,7.913410711,0.045486204
0.021652046,0.019904417,0.232228552,0.017338147,0.546487853,136.5999679,0.378479948,0.684665353,0.176381104,357.4425256,87.58326554,10.01465659,0.002241595,0.000111334,0.110067391,0.001584874,0.098596982,0.002920483,1.446915336,1.410743759,0.123598538,0.027079985,0.035745022,0.029899051,0.523810982,0.932292216,0.017464231,0.318560108,0.121672095,0.007808779,7.755295238,0.004186826
0.705054642,0.021694693,0.293513155,0.080892475,0.12987821,114.4037155,0.275889507,1.08844386,0.00746583,199.2261273,39.58844675,8.677677255,0.000519258,0.00024954,0.045532275,0.001947418,0.006555024,0.001875426,1.615325341,1.274298194,0.172025559,0.023251283,0.004336238,0.220081203,0.113815075,0.606418038,0.114368451,0.29197039,0.357317748,0.00778828,8.060895974,0.003859088
0.000339049,0.02091163,0.003798806,0.003206517,0.118486998,47.76184231,3.590065424,1.946789683,0.001272172,108.4437482,24.09959131,5.032202528,0.00752263,0.000764374,0.04434298,0.003970932,0.027208449,0.010327155,4.922473062,1.301543997,0.244620053,0.016049342,0.001028086,0.939855586,0.173765893,0.711032609,0.006025947,0.293099683,0.262716495,0.007772992,8.470825163,0.001566933
0.000111284,0.127169358,0.066856393,0.031241964,1.739978959,141.9624115,2.481058513,0.191902647,0.002836266,451.2260299,58.844219,0.250262114,0.00821144,0.000161605,0.529208392,0.030913302,0.002426948,0.085920375,4.573225231,1.491288522,0.840755142,0.012341727,0.17638357,0.562089629,0.118337905,0.322456147,0.000124603,0.303683606,1.450723081,0.007772696,7.282369593,0.00669186
0.003233842,0.115530038,0.053815163,0.029492619,0.689706385,1.917235937,0.863701227,6.066968493,0.182242057,236.4925254,51.85659866,16.56698665,0.00167014,0.000319902,0.21638254,0.018420979,0.002674019,0.002903543,1.681730315,1.231685433,0.179436398,0.023195447,0.14970566,0.066367657,0.027076843,0.675188259,0.008154106,0.302862964,0.689416671,0.007771155,9.002300905,0.022998268
0.002133427,0.535507014,0.208504184,0.124102595,0.360597259,9.763035191,0.441065916,0.187864703,0.01189354,54.22539024,17.62646765,2.722376561,0.003293811,0.000649739,0.238122145,0.006142825,0.002593273,0.003070748,6.423086459,1.488348467,0.122919214,0.0104807,0.469083398,0.125593274,0.012312435,0.056352217,0.000231186,0.290749448,1.38091061,0.007767035,9.851706185,0.006887149
0.000230084,0.054451509,0.131375577,0.046858464,0.933856313,11.20485195,0.344177005,9.885332245,1.446789766,208.3596661,15.26583779,26.3634296,0.000597016,0.000123565,0.044014783,0.015861495,0.003969781,0.006760135,6.316237018,1.200724111,0.145073362,0.016331612,0.033351823,0.05080031,0.02978198,0.869788232,0.003034904,0.306331783,0.215127692,0.007765303,8.706404889,0.018188233
0.00096055,0.710658314,0.099523991,0.056980039,0.012306492,45.78768284,2.005458526,3.381014644,0.134333407,588.1693625,58.37587457,32.44481569,0.009256061,0.000461273,0.043281759,0.002731537,0.016579777,0.005272801,7.874409196,1.08405346,0.1185948,0.034036073,0.468895518,0.011704003,0.012172447,0.019541069,0.000124535,0.308465225,1.279384531,0.007754637,10.70132667,0.020167042
0.025295112,0.424187092,0.161209009,0.069458886,0.383039797,9.500500646,0.235718173,2.730470133,1.271202632,97.83521626,27.95422318,57.5091697,0.000496516,0.000132701,0.029570563,0.002472012,0.117709468,0.006653879,1.889438104,1.449845461,0.186954784,0.037279385,0.031525202,0.025426874,0.033992884,0.206623978,0.00180258,0.303630519,0.557238132,0.007724835,12.73636755,0.019016323
0.003476982,0.479757086,0.077416837,0.021341372,0.386214915,150.6164114,2.595917171,0.26449129,0.000220258,233.9910162,66.69584619,5.895333869,0.019922419,0.000353099,0.827251562,0.010196493,0.00168588,0.0106477,5.994338957,1.283198485,0.725208352,0.013638457,0.050913254,0.063091312,0.030465648,0.049921147,0.164947763,0.294581198,1.222551893,0.007714349,10.23415155,0.002305422
0.001283902,0.470620673,0.19351193,0.124123375,0.184268097,63.91960864,0.536445613,2.359802347,1.251444915,103.3313751,44.36785727,30.49873421,0.002261769,0.000284571,0.033803253,0.002214405,0.050456447,0.030424336,3.211257007,1.342450527,0.280779741,0.084162334,0.008823095,0.213444738,0.086597727,0.932203179,0.000916821,0.317597653,0.890904589,0.007687702,12.10363755,0.024026671
0.033737511,0.105907849,0.085598944,0.052089496,0.087928398,13.62539765,1.656947103,0.360396676,0.001091825,272.3264641,85.60388523,0.738310297,0.000402286,0.00029424,0.165073717,0.012858021,0.072537482,0.001741487,1.336668581,1.429308451,0.141295317,0.015802395,0.00304323,0.4570724,0.034715924,0.390156249,0.00015835,0.28064928,0.750289591,0.007676168,7.977153228,0.010787882
0.00034778,0.491497752,0.187022043,0.023945259,0.243497956,148.3420778,1.588236669,0.835507228,0.001340951,190.4878104,95.5485711,1.900908873,0.008161184,0.000614386,0.070970253,0.00908388,0.037108876,0.005731249,8.239762296,1.320770994,0.123777679,0.013354733,0.069363561,0.051540637,0.038074688,0.44157003,0.000155948,0.31812408,1.004528567,0.007673445,9.320101761,0.001131306
0.00047491,0.4256258,0.112095445,0.060600518,0.017096972,63.66579824,1.414516086,0.743001003,0.045687685,457.4804393,47.13833474,32.40389043,0.002478172,0.000289434,0.025591761,0.002213176,0.003450312,0.004819026,8.11014554,1.039173265,0.248972011,0.043910228,0.733208665,0.010599456,0.011296734,0.014143677,2.13E-05,0.312293003,0.765260284,0.007667204,11.74337352,0.032210098
0.067997673,0.010331773,0.27483592,0.052157408,0.239790197,4.554897395,0.243096965,0.352699588,0.444658,12.57413325,27.64264234,1.869881276,0.002253506,0.001409782,0.014735939,0.015759134,0.003680168,0.001240265,1.243660049,1.335838977,0.146970333,0.011678074,0.006780199,0.357803267,0.085590616,0.118516995,0.000241664,0.292938501,0.436107276,0.007666976,8.729797405,0.032080098
0.005458196,0.032580691,0.257197933,0.019500763,0.021530553,23.33569179,1.225310945,0.202497609,0.00396482,171.9170247,82.06144067,0.667430088,0.00158863,0.000592183,0.227541783,0.001530738,0.001287778,0.003370745,2.493361465,1.431923354,0.255152495,0.011402123,0.335179214,0.047393983,0.13679145,0.414739338,4.12E-05,0.315424163,0.531611333,0.007661485,7.832576671,0.005176445
0.000408497,0.035910285,0.004138247,0.00386055,0.021053458,41.27892123,6.73438873,19.95460644,0.005426109,194.7172587,17.24403372,39.84890085,0.009573757,0.000121474,0.171857516,0.001451006,0.016245446,0.00453109,5.844985216,1.248130585,0.132493009,0.011780424,0.013589882,0.156339067,0.230737244,0.947671352,0.006744579,0.30718341,1.512584032,0.007660778,7.05937349,0.001611578
0.073100131,0.032938288,0.255347588,0.219390757,0.755237956,23.98130868,0.430954856,0.423915523,0.001666074,419.5807675,6.009766321,3.582174249,0.001701538,0.000319879,0.046334966,0.013811064,0.286762586,0.002701078,1.417145337,1.520946552,0.276357318,0.026717227,0.003244316,0.023346657,0.167014599,0.186494119,0.000165166,0.293813068,1.138741519,0.00765618,12.26256829,0.012842436
0.000120302,0.030086204,0.123370437,0.022855724,1.654026715,53.63020802,0.337262568,0.83911204,0.00015791,182.328115,11.16817918,1.876150541,0.001852415,0.000556636,0.266612948,0.001297325,0.002257551,0.002150104,2.545370785,1.58807508,0.190207755,0.016261292,0.904927874,0.016766727,0.09137527,0.166306762,0.17736595,0.283612505,0.032944781,0.007649227,7.960891376,0.017665228
0.004253659,0.28480329,0.207209012,0.183218584,1.290435977,38.00254165,4.802379845,1.386231648,0.006367172,92.284823,34.48757504,31.05874329,0.001821479,0.001403588,0.23544322,0.001000602,0.001581574,0.007436608,2.318291035,1.175577442,2.475230774,0.013701606,0.741156179,0.132211889,0.015259532,0.277010601,8.12E-05,0.307456951,0.307964623,0.007629651,10.89552577,0.028414034
0.00013202,0.032799786,0.175010941,0.010791157,1.834616727,13.10267729,0.544488453,2.826188744,0.004457578,13.53854497,92.91842387,15.60089916,0.003265334,0.000100502,0.175191714,0.002417372,0.003662274,0.001411068,1.305590424,1.539201619,0.212083582,0.095386965,0.002073674,0.255556107,0.035647367,0.280345431,2.040678857,0.284115792,0.285930037,0.007613196,7.671397547,0.005048879
0.000523123,0.032482153,0.209901049,0.125754056,2.160983525,12.75689918,0.483946343,10.12397094,0.000524985,153.3119745,9.452061816,63.76884745,0.010745632,0.002653773,0.565421339,0.003316785,0.005870474,0.004847222,6.969832494,1.587687261,0.230559731,0.011993777,0.003059856,0.325422006,0.46670479,0.672915273,0.000453613,0.29546532,0.033579041,0.007605911,14.90688305,0.020628346
0.002502441,0.535192033,0.025089441,0.013614673,0.028365362,110.99869,5.611024001,3.716393945,0.000704088,235.9447925,14.66787019,31.68218637,0.003199962,0.000319525,0.153607222,0.006859783,0.03474301,0.001921094,2.041057742,1.163408259,2.881586068,0.012500018,0.413714156,0.107788121,0.070850755,0.073863643,0.083772287,0.284849748,0.722615567,0.007605697,14.01416626,0.00661998
0.000104553,0.012422087,0.075937844,0.032014504,1.116108997,29.24335852,0.482735514,0.444999183,0.000115319,226.2989721,8.693800441,1.400604155,0.001368105,0.000507107,0.166256027,0.002205731,0.003269881,0.001241535,1.307226115,1.396320804,0.216671946,0.018655734,0.386443332,0.019905183,0.062280132,0.216236996,0.001730859,0.297293233,0.086703105,0.007596894,7.180095025,0.022009708
0.007526806,0.051653445,0.287214997,0.131008495,0.103230002,25.67447095,1.888606316,1.301805595,0.299594504,482.3648351,70.49273196,2.732113302,0.003873697,0.000450244,0.014671108,0.009744729,0.033631807,0.00259786,6.166885487,1.169725299,0.490690036,0.121433694,0.731092387,0.018500394,0.024997066,0.573022154,0.000108097,0.315653007,0.201636571,0.007587434,7.239330332,0.073334439
0.056124795,0.284011212,0.274172691,0.228162644,1.143927582,23.70964754,1.207449842,0.173175614,0.005467209,59.20876968,92.49967927,3.300392093,0.000556912,0.000475017,0.032745643,0.00632844,0.005245406,0.006125089,4.287876312,1.421535913,0.424342126,0.044494649,0.032051109,0.878106597,0.048278216,0.138622635,0.143162291,0.309127343,0.235176957,0.00758367,9.091125092,0.04425497
0.034076586,0.048098698,0.168945119,0.089360613,2.173951501,11.49634467,0.645067946,2.279076066,0.000177875,70.18729754,10.75294785,40.80565894,0.002897096,0.002049975,0.116686757,0.001037938,0.034214439,0.002233905,1.900096733,1.486251276,0.396207974,0.01427648,0.762361938,0.046736892,0.671048012,0.910189416,0.025306987,0.283717847,0.898256051,0.007542173,11.18434663,0.008948916
0.103563106,0.083069711,0.252417183,0.180460349,2.197848514,29.54993917,1.47558056,0.160130607,0.000877899,255.0834583,33.85669347,0.419483137,0.000375842,0.000279899,0.136330932,0.079073687,0.002022625,0.002186889,2.745501038,1.134554956,0.219501552,0.010032838,0.411589131,0.025045482,0.07639589,0.751074051,0.236443842,0.313251588,0.567469897,0.007537291,7.219961301,0.082292982
0.00079343,0.583839448,0.225439784,0.064545194,2.313074103,97.86219335,2.272976146,0.790923727,0.35838193,478.9684304,63.96490031,2.548187821,0.001650628,0.000181798,0.059977292,0.143619505,0.005737973,0.003361734,6.977749894,1.091784054,0.181776262,0.034810129,0.019388254,0.193247426,0.293107857,0.484326341,0.008356939,0.295770258,0.943448624,0.007512643,9.078230518,0.003289431
0.002017876,0.080264332,0.214907993,0.023875848,0.024944999,77.5279589,1.508827107,0.577380449,0.001534746,119.8119532,73.11611356,2.127203648,0.003596934,0.000869224,0.049798536,0.001384984,0.009229233,0.004739917,6.612233408,1.521024843,0.211504901,0.010978982,0.084177605,0.058278227,0.071736278,0.297542042,0.015512666,0.318460935,1.127428797,0.007500653,13.61376567,0.001754013
0.014429837,0.069507999,0.04412945,0.012676147,0.921415893,15.35718694,1.030666331,9.722988791,0.246632845,58.68038634,80.25550141,73.14036547,0.000919267,0.000175673,0.180537578,0.006961911,0.082721809,0.003866943,3.249237832,1.312535917,0.192744428,0.019172927,0.047213424,0.021535398,0.052041007,0.614751968,0.08880277,0.308219478,0.564025386,0.007475334,9.138460548,0.005890089
0.00163537,0.408073104,0.058500054,0.02973665,2.023158232,23.04010188,4.495085011,4.858850122,0.020709784,131.9656292,37.97169962,6.47942238,0.006648775,0.000119795,0.135237111,0.068299222,0.003588053,0.001712651,3.325352052,1.361809854,0.2198549,0.033079107,0.069619387,0.056624512,0.120965273,0.151764769,3.326655827,0.286982774,0.200741724,0.007455419,14.86791165,0.008746204
0.051774787,0.018626994,0.280612547,0.114091853,0.548079429,29.36169973,0.353029965,0.317354286,0.000402523,496.35219,8.971730068,0.773773818,0.001518204,0.000393165,0.515222425,0.012116272,0.001224465,0.052709988,6.633163203,1.048352726,0.157170555,0.065076012,0.518099858,0.01722048,0.051276949,0.405395271,1.68E-05,0.297821193,1.550582391,0.007427879,7.950731021,0.0823337
0.073066823,0.043981739,0.055867745,0.018882115,1.329637877,70.57826315,1.316876055,0.269011978,0.053746953,398.5828523,30.22674296,0.705004694,0.00277317,0.00015279,0.914129378,0.019122256,0.002824072,0.002071814,6.960040646,1.12222676,1.253977276,0.043077731,0.027500939,0.69614602,0.135163387,0.473457026,0.310892439,0.319600389,0.762492646,0.007412062,8.513698474,0.00509821
0.002741233,0.030492704,0.293670756,0.160913175,0.029613114,38.27594873,0.456817534,0.015868862,4.25772164,58.9654107,34.82628014,6.3281683,0.010121813,0.003708711,0.030646,0.00214114,0.00577715,0.002163193,9.65197584,1.540818204,0.215969233,0.011857152,0.00893868,0.041824695,0.428812384,0.770864566,0.010621034,0.295897461,1.108665165,0.007404196,10.30454245,0.074797425
0.001157194,0.12838361,0.052900269,0.017533134,0.648354203,14.63065157,0.768819253,0.87557963,3.391177861,101.0997221,76.95272637,3.434663509,0.015656877,0.000403157,0.13488178,0.030327036,0.05996177,0.015664883,1.445039593,1.147571214,0.514550199,0.028872275,0.0479427,0.129818246,0.027335353,0.042449037,0.015508871,0.305439833,0.995302198,0.007403667,8.833526729,0.013638449
0.00012239,0.074685656,0.025647432,0.01189186,0.765001315,24.89687457,1.216593931,1.388782196,0.000171828,34.95718208,55.20621463,11.2452063,0.001634864,0.000648473,0.22715547,0.017417714,0.041814436,0.065483016,3.522349625,1.068272793,0.263890116,0.029996721,0.001609708,0.745608226,0.01314908,0.615756099,1.188716172,0.280266656,1.25221283,0.007370668,10.43091966,0.006206823
0.000974408,0.042428317,0.029609669,0.008687007,0.162703423,16.06329851,0.161994195,0.174521999,0.003685992,63.30069148,39.49228296,0.859605887,0.000545894,0.000273768,0.271116853,0.001100693,0.002367427,0.062330599,9.172059861,1.264997574,0.110581482,0.013861419,0.037521831,0.189138753,0.013344421,0.06878299,0.000927734,0.296333864,0.898189234,0.007358791,10.84349565,0.003533728
0.022889232,0.724639436,0.211835902,0.111673601,0.203785986,13.61758141,1.512943939,16.56191324,0.322947821,243.2509652,35.29206545,52.59965678,0.00091728,0.00041272,0.047538636,0.002265155,0.001111172,0.002766674,3.331813844,1.090535041,0.807243983,0.012784221,0.095736376,0.379818449,0.010737251,0.197622208,1.41E-05,0.296703602,0.432002503,0.007356594,9.154322688,0.022320951
0.001599258,0.050393625,0.067258899,0.032607014,0.941534209,11.68305962,0.292512732,1.30590019,3.777839041,297.9880573,72.24629349,6.634675506,0.011247896,0.000178622,0.808178044,0.055178812,0.144409208,0.002797184,2.554303157,1.106287255,0.171353553,0.01499491,0.075359489,0.095892447,0.029161212,0.071367498,1.537423777,0.298537856,1.316680077,0.007353801,8.949587338,0.018571545
0.000145172,0.042461963,0.037935738,0.030949498,0.799957828,138.112427,5.251546159,4.211253893,0.017470978,193.624292,30.69066143,8.565087246,0.0051705,0.000396815,0.029921723,0.018130273,0.01109261,0.05411448,1.604044984,1.407752471,3.736810406,0.012301255,0.002471977,0.048105627,0.020926187,0.297302553,2.159778236,0.291526548,0.795033892,0.007352956,10.79794603,0.001623787
0.568082625,0.683584797,0.170924541,0.08777342,0.609069087,60.31045746,0.296535723,0.298646357,9.320544029,206.2347511,14.30846584,25.52316808,0.000370494,0.000112915,0.029592183,0.015356303,0.05734462,0.007424025,1.170185507,1.586055705,0.181239585,0.029543647,0.182397924,0.02456122,0.040574676,0.750997477,0.000517273,0.312498789,1.103201926,0.007352491,10.07713319,0.031051998
0.000633049,0.019079242,0.089508883,0.069069339,1.501989313,31.33953123,6.02014855,4.011209867,0.076307017,82.20423628,15.85854275,21.27203933,0.002974177,0.001092245,0.63375492,0.008762652,0.006651921,0.01325314,1.685600783,1.558238371,0.324541761,0.014128016,0.109691656,0.153065766,0.228895925,0.248419328,0.244670572,0.287811521,0.076705274,0.007338542,13.79476802,0.031054559
0.010440923,0.754311753,0.108717368,0.037061496,0.960722199,260.7719321,3.354868622,0.519499143,0.021328878,341.8932114,59.53883276,0.669571375,0.061884887,0.000106464,0.283122026,0.020307132,0.007647299,0.070185628,2.06400701,1.542049993,0.882834732,0.023834321,0.023496374,0.407553099,0.061344787,0.347979863,2.06E-05,0.310744901,1.568934171,0.007322377,9.010371177,0.010391483
0.000160115,0.382467462,0.015875567,0.008341186,0.046130353,49.22550012,2.884717519,1.547766167,0.000188598,393.5450288,11.42332532,9.965570592,0.000509752,0.000194028,0.804609006,0.027524817,0.007036724,0.001338499,1.898265584,1.368847649,1.497874745,0.01192847,0.455926069,0.068673789,0.015436479,0.079040281,0.067256816,0.294373619,0.997755348,0.00730218,11.98394141,0.007020166
0.011699042,0.023809472,0.103169693,0.076588789,1.535076732,35.10448619,2.146777906,9.131506447,6.952649147,279.9537166,32.48419021,26.51730379,0.005551016,0.000618804,0.512639078,0.001787494,0.003513001,0.001675304,5.230918218,1.006529615,0.699123125,0.121300695,0.05549372,0.241464626,0.465651033,0.886517844,0.002342908,0.288598568,1.015199699,0.007287011,8.524466392,0.036145083
0.046433837,0.449882778,0.041023515,0.030369554,0.079518822,335.3010007,0.299397482,0.300950497,0.004768815,371.9003651,6.171436677,0.667258769,0.00704109,0.002347139,0.017117729,0.003845824,0.004295019,0.010640252,1.873748963,1.035300056,0.14389105,0.012349244,0.296972866,0.042589735,0.028361984,0.071851689,0.210754411,0.296175702,1.365680203,0.007285261,8.117513549,0.005131922
0.023009863,0.07861133,0.092588248,0.036236283,0.023795694,49.81275001,7.435340023,0.442879615,0.005369769,65.15262135,20.21519193,5.291015893,0.004396415,0.000120864,0.010803761,0.018263797,0.001117247,0.058870689,1.164143243,1.06449964,1.256548666,0.014349245,0.311292383,0.638162617,0.039165218,0.150525669,4.30E-05,0.281307432,0.762799501,0.007274105,8.531639409,0.003126508
0.000145189,0.150083378,0.025747879,0.012664905,0.795405331,138.7812023,2.097687649,0.543871789,0.005074557,142.2990748,50.85820394,61.13041224,0.003704583,0.000743096,0.024297855,0.016837436,0.005924036,0.024361586,1.6790951,1.208945283,1.557547162,0.012136686,0.026383103,0.017664177,0.015408856,0.366260575,0.00069304,0.291059114,0.976548778,0.00725593,8.679810132,0.001212046
0.000209172,0.193922914,0.047212965,0.027146051,0.688820288,21.17137624,0.406265514,0.185997338,0.021441741,171.7054757,53.07457103,0.324505357,0.000494799,0.000365819,0.320023919,0.002376164,0.029640771,0.001014653,1.408728685,1.470127702,0.189579131,0.079492594,0.125246806,0.032844752,0.122165966,0.442182614,0.000152105,0.31114419,1.291348773,0.007238902,9.260128398,0.004799784
0.039999,0.010378183,0.271219309,0.207260064,0.012192422,1.02364174,0.405739172,3.474999228,0.027718935,96.26402603,75.31515529,19.74453203,0.001034689,0.000170023,0.807739585,0.014441146,0.061496788,0.058306858,1.147120755,1.159365116,0.172830163,0.011001833,0.023540993,0.016940289,0.022688364,0.026207201,0.000134716,0.293705413,0.347657357,0.007235928,8.300744744,0.01321801
